股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間,交易日
1101,台泥,25.8,25.52,27.27,K<D,51.56,0.41,0.58,-0.17,DIF<MACD,26.67,25.81,24.95,49.4,23037,22381,1.03,1933.24,16.88,,1.0,3.88,2026-02-11 23:15:29,
1102,亞泥,35.65,65.48,48.22,K>D,51.76,-0.4,-0.48,0.08,DIF>MACD,36.88,35.59,34.29,52.4,10576,6687,1.58,1264.35,10.07,3.54,2.2,6.17,2026-02-11 23:15:30,
1103,嘉泥,14.05,35.55,32.04,黃金交叉,52.0,-0.01,0.01,-0.02,DIF<MACD,14.3,14.05,13.8,50.0,311,345,0.9,92.56,33.45,0.42,0.55,3.91,2026-02-11 23:15:31,
1104,環泥,29.5,36.73,34.96,K>D,40.82,-0.2,-0.18,-0.02,DIF<MACD,30.52,29.87,29.23,21.1,1064,486,2.19,202.57,12.66,2.33,1.7,5.76,2026-02-11 23:15:32,
1108,幸福,15.15,68.47,57.63,K>D,57.14,0.03,0.03,0.0,DIF>MACD,15.2,15.1,15.0,75.7,172,160,1.08,61.32,6.5,2.33,0.75,4.95,2026-02-11 23:15:34,
1109,信大,15.45,48.93,44.88,黃金交叉,50.0,-0.02,-0.02,0.0,黃金交叉,15.55,15.44,15.33,53.4,213,96,2.21,52.71,14.17,1.09,0.9,5.83,2026-02-11 23:15:35,
1110,東泥,16.4,74.61,62.4,K>D,52.94,-0.03,-0.06,0.03,DIF>MACD,16.64,16.31,15.98,63.6,169,180,0.94,93.46,41.0,0.4,0.3,1.83,2026-02-11 23:15:36,
1201,味全,14.45,41.15,40.51,K>D,53.57,-0.03,-0.04,0.01,DIF>MACD,14.63,14.47,14.31,43.6,206,278,0.74,73.13,25.8,0.56,0.5,3.46,2026-02-11 23:15:37,
1203,味王,40.1,68.79,55.22,K>D,55.84,0.02,-0.01,0.03,DIF>MACD,40.08,39.64,39.21,102.0,43,27,1.59,95.32,19.47,2.06,1.2,2.99,2026-02-11 23:15:38,
1210,大成,51.4,36.67,27.56,K>D,37.5,-0.19,-0.14,-0.05,DIF<MACD,52.89,51.58,50.27,43.1,1544,1621,0.95,430.07,13.11,3.92,2.83,5.51,2026-02-11 23:15:39,
1213,大飲,9.78,44.62,54.58,K<D,38.06,-0.08,-0.07,-0.01,DIF<MACD,10.39,10.09,9.79,-2.0,10,9,1.12,5.54,1.11,8.8,0.35,3.58,2026-02-11 23:15:40,
1215,卜蜂,148.5,48.15,44.5,K>D,43.18,1.65,2.24,-0.59,DIF<MACD,154.54,150.25,145.96,29.6,663,654,1.01,437.76,14.54,10.21,4.5,3.03,2026-02-11 23:15:42,
1216,統一,73.4,60.69,51.15,K>D,45.33,-0.67,-0.83,0.15,DIF>MACD,75.8,73.46,71.12,48.7,7583,8001,0.95,4170.6,21.15,3.47,3.0,4.09,2026-02-11 23:15:43,
1217,愛之味,10.55,40.57,29.43,K>D,47.06,-0.0,0.01,-0.01,DIF<MACD,10.75,10.57,10.39,44.6,902,419,2.15,52.17,39.07,0.27,0.37,3.51,2026-02-11 23:15:44,
1218,泰山,18.2,26.3,23.43,黃金交叉,42.31,-0.04,-0.01,-0.03,DIF<MACD,18.66,18.31,17.96,34.1,340,451,0.75,88.51,14.0,1.3,1.35,7.42,2026-02-11 23:15:45,
1219,福壽,13.55,81.7,75.14,K>D,62.5,0.01,0.0,0.01,DIF>MACD,13.65,13.52,13.38,62.7,423,206,2.06,46.24,32.26,0.42,0.5,3.69,2026-02-11 23:15:47,
1220,台榮,13.05,68.02,60.79,K>D,68.42,0.08,0.07,0.01,黃金交叉,13.1,12.82,12.53,91.2,416,136,3.06,23.02,52.2,0.25,0.7,5.36,2026-02-11 23:15:48,
1225,福懋油,28.85,61.19,51.4,K>D,53.62,-0.09,-0.18,0.09,DIF>MACD,28.96,28.48,27.99,88.5,103,160,0.64,69.89,20.61,1.4,0.14,0.49,2026-02-11 23:15:49,
1227,佳格,29.45,55.68,38.35,K>D,56.52,-0.24,-0.3,0.06,DIF>MACD,29.72,29.16,28.59,75.8,1233,664,1.86,267.53,20.17,1.46,1.4,4.75,2026-02-11 23:15:50,
1229,聯華,45.35,23.98,16.85,K>D,38.16,-0.48,-0.41,-0.07,DIF<MACD,47.47,46.01,44.55,27.3,1528,1536,0.99,811.19,17.78,2.55,1.3,2.87,2026-02-11 23:15:51,
1231,聯華食,93.5,31.93,30.0,黃金交叉,45.57,-0.7,-0.66,-0.04,DIF<MACD,95.86,94.15,92.45,30.8,328,331,0.99,279.05,25.9,3.61,1.6,1.71,2026-02-11 23:15:52,
1232,大統益,149.5,64.54,48.37,K>D,60.71,0.73,0.43,0.3,DIF>MACD,148.67,146.35,144.03,117.9,172,115,1.49,239.16,18.59,8.04,7.0,4.68,2026-02-11 23:15:54,
1233,天仁,32.3,76.49,59.27,K>D,50.0,0.04,0.04,-0.0,DIF<MACD,32.4,32.21,32.02,73.2,22,30,0.72,29.25,40.38,0.8,0.95,2.94,2026-02-11 23:15:55,
1234,黑松,37.15,73.78,60.21,K>D,51.61,-0.13,-0.16,0.03,DIF>MACD,37.4,37.07,36.73,62.4,170,103,1.65,149.3,18.95,1.96,1.9,5.11,2026-02-11 23:15:56,
1235,興泰,40.95,31.48,33.99,K<D,51.15,-1.12,-1.21,0.09,DIF>MACD,44.81,41.84,38.87,35.0,49,21,2.3,18.62,,,0.5,1.22,2026-02-11 23:15:57,
1236,宏亞,26.3,71.16,78.42,K<D,74.07,0.34,0.27,0.07,DIF>MACD,27.3,25.67,24.04,69.4,53,81,0.65,22.8,,,0.6,2.28,2026-02-11 23:15:58,
1256,鮮活果汁-KY,159.5,27.55,29.64,K<D,53.25,1.91,2.69,-0.78,DIF<MACD,166.62,159.25,151.88,51.7,71,123,0.58,57.06,16.63,9.59,4.66,2.92,2026-02-11 23:15:59,
1301,台塑,46.5,34.06,36.36,K<D,56.5,1.18,1.43,-0.25,DIF<MACD,51.36,45.84,40.32,56.0,22684,27126,0.84,2960.07,60.92,,0.5,1.08,2026-02-11 23:16:00,
1303,南亞,78.8,52.38,43.71,黃金交叉,51.11,2.74,3.3,-0.56,DIF<MACD,82.63,76.08,69.52,70.8,132369,107597,1.23,6249.49,38.19,,0.7,0.89,2026-02-11 23:16:01,
1304,台聚,11.7,34.17,31.38,黃金交叉,52.63,0.03,0.08,-0.05,DIF<MACD,12.57,11.7,10.84,49.9,3935,4251,0.93,125.46,,,0.2,1.71,2026-02-11 23:16:03,
1305,華夏,11.9,29.57,28.69,黃金交叉,50.0,0.06,0.13,-0.07,DIF<MACD,12.84,12.04,11.25,40.8,1983,1769,1.12,69.14,,,0.15,1.26,2026-02-11 23:16:04,
1307,三芳,33.0,41.82,32.36,黃金交叉,53.52,-0.22,-0.25,0.03,黃金交叉,33.33,31.89,30.45,88.4,5788,1819,3.18,131.28,11.19,2.95,2.7,8.18,2026-02-11 23:16:05,
1308,亞聚,13.4,31.09,30.93,黃金交叉,48.81,-0.03,0.02,-0.05,DIF<MACD,14.39,13.65,12.9,33.4,1022,1486,0.69,79.56,49.63,,0.25,1.87,2026-02-11 23:16:06,
1309,台達化,12.1,41.28,40.38,黃金交叉,53.06,0.11,0.15,-0.04,DIF<MACD,12.75,12.08,11.4,51.7,956,1162,0.82,48.11,,,0.2,1.65,2026-02-11 23:16:08,
1310,台苯,9.01,57.93,48.67,K>D,61.17,0.04,0.04,0.0,黃金交叉,9.21,8.95,8.69,61.9,1607,2150,0.75,47.56,34.65,,,,2026-02-11 23:16:09,
1312,國喬,13.1,40.75,33.63,K>D,44.32,0.13,0.24,-0.11,DIF<MACD,14.01,13.18,12.34,45.5,8003,5558,1.44,150.27,19.85,,,,2026-02-11 23:16:10,
1313,聯成,10.55,27.41,28.04,K<D,52.63,-0.0,0.04,-0.05,DIF<MACD,11.46,10.66,9.87,42.8,1893,2777,0.68,140.4,,,0.15,1.42,2026-02-11 23:16:11,
1314,中石化,7.92,27.79,25.34,黃金交叉,43.62,-0.04,-0.02,-0.02,DIF<MACD,8.41,8.08,7.75,26.2,12767,12357,1.03,299.76,4.55,,,,2026-02-11 23:16:12,
1315,達新,64.9,60.03,42.69,K>D,57.58,0.0,-0.02,0.02,黃金交叉,65.15,64.44,63.73,82.6,25,13,1.87,62.0,39.57,1.64,4.5,6.93,2026-02-11 23:16:14,
1316,上曜,13.9,33.46,26.51,K>D,45.1,-0.3,-0.3,-0.0,DIF<MACD,14.69,14.04,13.39,39.3,2436,2472,0.99,47.17,63.18,,,,2026-02-11 23:16:15,
1319,東陽,103.0,22.93,26.22,K<D,38.1,1.17,2.45,-1.28,DIF<MACD,115.11,108.58,102.04,7.4,1509,2169,0.7,609.22,15.77,6.53,5.3,5.15,2026-02-11 23:16:17,
1321,大洋,33.4,49.28,36.61,K>D,46.43,-0.41,-0.44,0.03,黃金交叉,34.17,33.43,32.69,48.1,130,193,0.67,73.71,,,0.38,1.14,2026-02-11 23:16:18,
1323,永裕,18.75,46.52,37.99,黃金交叉,45.71,-0.15,-0.16,0.01,DIF>MACD,19.13,18.78,18.44,44.9,37,31,1.19,17.11,187.5,0.1,0.9,4.8,2026-02-11 23:16:19,
1324,地球,10.95,44.15,26.12,黃金交叉,44.0,-0.07,-0.04,-0.03,DIF<MACD,11.34,10.84,10.34,61.0,106,50,2.1,8.23,,,0.2,1.83,2026-02-11 23:16:20,
1325,恆大,30.25,12.96,16.38,K<D,53.87,-0.11,-0.03,-0.09,DIF<MACD,33.56,30.3,27.03,49.3,445,475,0.94,25.8,,,0.3,0.99,2026-02-11 23:16:21,
1326,台化,42.25,42.31,44.49,K<D,64.53,2.08,2.0,0.09,DIF>MACD,45.83,38.82,31.82,74.5,52428,44915,1.17,2471.21,44.28,,0.5,1.18,2026-02-11 23:16:23,
1337,再生-KY,5.19,7.11,15.59,K<D,32.64,0.08,0.14,-0.06,DIF<MACD,6.18,5.43,4.67,34.4,382,348,1.1,13.96,,,,,2026-02-11 23:16:24,
1338,廣華-KY,19.2,19.23,16.49,K>D,9.09,-0.31,-0.21,-0.1,DIF<MACD,21.35,20.11,18.87,13.3,48,106,0.46,15.51,2.23,,0.78,4.06,2026-02-11 23:16:25,
1339,昭輝,43.05,55.31,41.89,K>D,47.33,-0.23,-0.23,0.0,黃金交叉,45.9,43.57,41.24,38.8,120,62,1.93,31.91,20.9,2.06,3.0,6.97,2026-02-11 23:16:26,
1340,勝悅-KY,7.21,50.07,35.36,K>D,54.84,-0.07,-0.11,0.04,DIF>MACD,7.28,6.83,6.38,92.6,1037,368,2.82,11.03,,,,,2026-02-11 23:16:27,
1341,富林-KY,60.6,83.59,75.8,K>D,65.82,0.33,0.11,0.21,DIF>MACD,60.0,58.45,56.91,119.6,13,8,1.59,32.03,15.19,3.99,5.2,8.58,2026-02-11 23:16:28,
1342,八貫,100.5,66.65,62.19,K>D,64.83,2.27,1.77,0.5,DIF>MACD,101.84,96.53,91.22,87.4,787,1369,0.58,78.39,18.61,5.4,6.0,5.97,2026-02-11 23:16:29,
1402,遠東新,28.4,64.2,52.35,K>D,50.0,0.0,0.0,-0.0,DIF<MACD,28.95,28.29,27.64,58.0,12819,8749,1.47,1520.0,17.11,1.66,1.6,5.63,2026-02-11 23:16:30,
1409,新纖,15.3,56.76,42.28,K>D,53.57,-0.02,-0.03,0.01,黃金交叉,15.75,15.19,14.64,59.4,5017,3057,1.64,246.9,12.75,1.2,0.6,3.92,2026-02-11 23:16:32,
1410,南染,33.55,50.17,36.25,K>D,46.15,-0.16,-0.19,0.03,DIF>MACD,34.12,33.6,33.09,44.7,139,69,2.0,20.8,59.91,0.56,0.51,1.52,2026-02-11 23:16:33,
1413,宏洲,10.05,47.61,38.74,K>D,50.0,-0.0,-0.02,0.01,DIF>MACD,10.12,9.93,9.74,82.8,15,9,1.54,13.28,22.84,0.44,,,2026-02-11 23:16:35,
1414,東和,19.9,74.3,62.33,K>D,68.63,0.2,0.17,0.03,DIF>MACD,20.07,19.45,18.83,86.3,314,384,0.82,35.46,153.08,0.13,0.26,1.31,2026-02-11 23:16:36,
1416,廣豐,11.75,29.55,31.35,K<D,53.33,-0.02,-0.02,-0.0,DIF<MACD,11.88,11.74,11.6,53.7,65,89,0.73,21.78,15.06,0.78,0.56,4.77,2026-02-11 23:16:37,
1417,嘉裕,8.81,57.45,52.84,K>D,50.82,-0.02,-0.03,0.01,DIF>MACD,8.93,8.78,8.63,59.8,126,127,1.0,16.73,,,,,2026-02-11 23:16:38,
1418,東華,19.7,50.42,42.24,K>D,40.0,-0.04,-0.01,-0.03,DIF<MACD,20.17,19.9,19.63,12.3,20,14,1.37,10.7,,,,,2026-02-11 23:16:40,
1419,新紡,71.6,28.77,24.51,黃金交叉,40.0,-0.63,0.04,-0.68,DIF<MACD,81.19,73.35,65.5,38.9,401,199,2.01,214.25,16.05,4.46,1.5,2.09,2026-02-11 23:16:41,
1423,利華,38.3,64.83,60.11,K>D,53.85,-0.03,-0.07,0.04,DIF>MACD,38.37,38.08,37.79,88.3,33,23,1.41,38.17,9.01,4.25,0.8,2.09,2026-02-11 23:16:42,
1432,大魯閣,19.15,83.43,75.32,K>D,64.44,0.25,0.19,0.06,DIF>MACD,19.3,18.6,17.9,89.3,505,396,1.28,20.68,,,,,2026-02-11 23:16:43,
1434,福懋,17.6,71.72,67.5,K>D,64.84,0.35,0.3,0.05,DIF>MACD,18.02,16.98,15.93,80.0,2907,3704,0.78,296.12,50.29,0.35,0.8,4.55,2026-02-11 23:16:44,
1435,中福,21.85,67.68,60.03,K>D,56.91,-0.22,-0.32,0.1,DIF>MACD,22.49,21.43,20.37,69.7,13,6,2.1,30.54,,,,,2026-02-11 23:16:45,
1436,華友聯,56.9,23.97,23.35,黃金交叉,15.48,-1.38,-0.93,-0.45,DIF<MACD,64.49,60.6,56.72,2.3,216,401,0.54,98.27,9.42,6.04,7.53,13.23,2026-02-11 23:16:47,
1437,勤益控,32.35,37.64,33.27,黃金交叉,55.1,-0.19,-0.2,0.01,黃金交叉,32.95,32.35,31.74,50.3,120,85,1.4,65.31,15.48,2.09,1.83,5.66,2026-02-11 23:16:48,
1438,三地開發,32.2,45.7,36.01,黃金交叉,44.05,-0.53,-0.45,-0.08,DIF<MACD,34.04,32.4,30.76,43.9,63,25,2.52,35.81,,,,,2026-02-11 23:16:49,
1439,雋揚,29.95,82.2,76.13,K>D,58.33,0.12,0.17,-0.06,DIF<MACD,30.33,29.92,29.52,53.4,109,36,3.0,27.55,10.77,2.78,0.3,1.0,2026-02-11 23:16:51,
1440,南紡,13.4,21.82,26.2,K<D,45.83,-0.05,-0.01,-0.03,DIF<MACD,14.02,13.59,13.16,27.8,1223,1212,1.01,222.01,63.81,,0.3,2.24,2026-02-11 23:16:52,
1441,大東,9.99,13.42,11.16,K>D,25.0,-0.11,-0.11,0.0,黃金交叉,10.45,10.13,9.81,28.4,24,21,1.15,7.17,,,,,2026-02-11 23:16:53,
1442,名軒,30.15,73.16,67.09,K>D,55.07,-0.09,-0.2,0.11,DIF>MACD,30.45,29.71,28.97,79.6,344,386,0.89,110.41,7.96,3.79,4.5,14.93,2026-02-11 23:16:54,
1443,立益物流,26.9,36.41,39.98,K<D,49.52,-0.1,-0.06,-0.04,DIF<MACD,27.56,26.94,26.32,46.6,24,31,0.77,36.41,34.94,0.77,,,2026-02-11 23:16:55,
1444,力麗,6.29,13.66,17.42,K<D,53.96,0.03,0.07,-0.04,DIF<MACD,6.89,6.38,5.86,41.6,803,480,1.67,61.92,22.46,,,,2026-02-11 23:16:57,
1445,大宇,15.3,66.77,71.71,K<D,58.75,0.57,0.49,0.08,DIF>MACD,16.54,14.4,12.25,71.1,71,126,0.56,19.99,,,0.5,3.27,2026-02-11 23:16:58,
1446,宏和,16.25,10.01,12.53,K<D,20.51,-0.42,-0.34,-0.08,DIF<MACD,18.47,17.23,15.99,10.5,234,147,1.59,22.38,5.76,2.82,2.0,12.31,2026-02-11 23:16:59,
1447,力鵬,5.34,8.12,16.81,K<D,53.18,0.0,0.02,-0.02,DIF<MACD,5.96,5.44,4.93,39.9,781,580,1.34,45.05,14.83,,,,2026-02-11 23:17:00,
1449,佳和,10.8,13.29,17.49,K<D,23.81,-0.14,-0.01,-0.12,DIF<MACD,12.59,11.59,10.59,10.3,370,505,0.73,13.73,5.35,,0.33,3.06,2026-02-11 23:17:01,
1451,年興,18.0,53.93,36.29,K>D,53.7,0.04,0.06,-0.03,DIF<MACD,18.27,17.78,17.29,72.4,165,168,0.99,35.64,10.23,1.76,1.0,5.56,2026-02-11 23:17:02,
1452,宏益,11.7,17.26,20.23,K<D,47.83,-0.03,-0.01,-0.02,DIF<MACD,12.07,11.8,11.52,32.2,45,56,0.8,15.52,5.91,,0.5,4.27,2026-02-11 23:17:03,
1453,大將,13.4,52.76,49.25,黃金交叉,60.91,0.22,0.19,0.04,DIF>MACD,13.93,12.79,11.65,76.9,173,131,1.32,15.17,,,,,2026-02-11 23:17:05,
1454,台富,14.25,31.84,45.78,K<D,58.64,0.4,0.37,0.03,DIF>MACD,16.08,13.79,11.51,60.0,160,243,0.66,17.4,,,0.25,1.75,2026-02-11 23:17:06,
1455,集盛,8.51,17.83,22.39,K<D,55.35,0.15,0.23,-0.08,DIF<MACD,9.88,8.64,7.4,44.8,439,515,0.85,45.25,11.82,,,,2026-02-11 23:17:07,
1456,怡華,13.0,74.54,73.08,K>D,51.85,-0.01,0.0,-0.01,DIF<MACD,13.35,13.07,12.8,36.8,95,44,2.14,12.18,10.24,1.27,,,2026-02-11 23:17:08,
1457,宜進,15.15,23.02,15.85,黃金交叉,48.48,-0.17,-0.16,-0.01,DIF<MACD,15.76,15.26,14.76,39.0,94,71,1.32,35.38,36.07,0.42,1.0,6.6,2026-02-11 23:17:09,
1459,聯發,11.85,51.02,38.0,K>D,57.14,-0.01,-0.02,0.0,黃金交叉,11.97,11.78,11.6,68.3,107,54,1.96,37.62,5.59,2.12,,,2026-02-11 23:17:10,
1460,宏遠,6.81,81.36,76.91,K>D,70.11,0.12,0.11,0.01,DIF>MACD,6.89,6.62,6.34,85.4,1126,920,1.22,45.93,10.48,,,,2026-02-11 23:17:12,
1463,強盛新,18.1,84.48,79.23,K>D,77.14,-0.04,-0.17,0.13,DIF>MACD,18.23,17.6,16.97,89.5,74,46,1.59,31.06,4.78,3.79,2.1,11.6,2026-02-11 23:17:13,
1464,得力,11.15,19.62,17.26,黃金交叉,30.77,-0.07,-0.02,-0.05,DIF<MACD,12.03,11.43,10.83,26.4,322,321,1.0,47.26,28.59,0.39,0.5,4.48,2026-02-11 23:17:14,
1465,偉全,12.35,33.59,30.29,K>D,36.36,-0.07,-0.06,-0.0,DIF<MACD,12.61,12.44,12.27,23.1,125,59,2.1,12.8,,,0.6,4.86,2026-02-11 23:17:15,
1466,聚隆,17.4,87.61,80.05,K>D,79.61,0.71,0.37,0.34,DIF>MACD,17.38,15.09,12.79,100.3,1362,2532,0.54,19.34,,,,,2026-02-11 23:17:16,
1467,南緯,7.37,12.51,11.53,黃金交叉,40.91,-0.05,0.02,-0.07,DIF<MACD,8.13,7.65,7.16,21.7,128,162,0.79,17.22,,,,,2026-02-11 23:17:18,
1468,昶和,13.0,53.51,50.72,黃金交叉,69.23,0.24,0.26,-0.02,DIF<MACD,13.7,12.7,11.7,65.0,56,46,1.21,20.85,130.0,0.1,,,2026-02-11 23:17:19,
1471,首利,10.8,13.96,27.1,K<D,48.83,0.57,0.82,-0.24,DIF<MACD,14.82,11.93,9.03,30.6,1870,853,2.19,16.24,,,,,2026-02-11 23:17:21,
1472,三洋實業,90.4,76.07,69.5,K>D,62.34,0.38,-0.03,0.41,DIF>MACD,91.3,88.6,85.9,83.3,97,46,2.11,47.45,14.28,6.33,3.0,3.32,2026-02-11 23:17:22,
1473,台南,25.4,27.13,25.1,黃金交叉,31.75,0.05,0.17,-0.12,DIF<MACD,27.42,25.48,23.55,47.8,174,148,1.17,37.12,20.48,1.24,2.0,7.87,2026-02-11 23:17:23,
1474,弘裕,10.15,21.72,25.6,K<D,43.33,-0.14,-0.13,-0.0,DIF<MACD,10.59,10.32,10.05,18.1,99,265,0.38,13.18,30.76,0.33,0.4,3.94,2026-02-11 23:17:25,
1475,業旺,30.6,17.81,16.84,黃金交叉,34.78,-0.4,-0.25,-0.14,DIF<MACD,33.72,31.91,30.1,13.9,63,31,1.98,20.2,8.92,3.43,3.6,11.76,2026-02-11 23:17:26,
1476,儒鴻,426.0,78.59,64.76,K>D,54.17,4.65,2.49,2.16,DIF>MACD,431.8,413.07,394.35,84.5,841,1034,0.81,1168.8,20.73,20.55,17.0,3.99,2026-02-11 23:17:27,
1477,聚陽,310.5,41.75,42.21,K<D,36.44,1.04,2.15,-1.11,DIF<MACD,333.15,317.8,302.45,26.2,626,803,0.78,765.98,20.71,14.99,16.1,5.19,2026-02-11 23:17:28,
1503,士電,211.5,17.76,20.76,K<D,38.03,5.61,9.38,-3.78,DIF<MACD,245.68,217.88,190.07,38.5,3994,3049,1.31,1101.86,33.57,6.3,4.5,2.13,2026-02-11 23:17:29,
1504,東元,79.8,21.54,19.83,黃金交叉,29.44,-1.91,-1.43,-0.48,DIF<MACD,91.88,84.26,76.64,20.7,8210,10700,0.77,1871.02,31.42,2.54,2.2,2.76,2026-02-11 23:17:30,
1506,正道,11.7,19.21,21.58,K<D,20.0,-0.09,0.02,-0.11,DIF<MACD,13.4,12.32,11.24,21.4,121,196,0.62,35.15,146.25,0.08,,,2026-02-11 23:17:32,
1512,瑞利,7.95,41.79,31.45,K>D,32.56,0.04,0.08,-0.04,DIF<MACD,8.96,8.15,7.33,37.8,121,98,1.23,7.81,,,,,2026-02-11 23:17:33,
1513,中興電,163.5,23.38,26.05,K<D,33.33,1.69,3.81,-2.11,DIF<MACD,189.76,169.95,150.14,33.7,4141,5579,0.74,807.81,21.21,7.71,4.6,2.81,2026-02-11 23:17:34,
1514,亞力,122.0,25.95,25.49,黃金交叉,30.53,3.25,5.29,-2.04,DIF<MACD,146.62,126.55,106.48,38.7,2958,3716,0.8,330.46,41.78,2.92,1.7,1.39,2026-02-11 23:17:35,
1515,力山,26.15,29.55,26.01,K>D,22.99,-0.44,-0.32,-0.12,DIF<MACD,29.3,27.23,25.16,23.9,179,216,0.83,47.46,8.44,,1.0,3.82,2026-02-11 23:17:36,
1516,川飛,21.15,23.49,28.35,K<D,41.76,0.01,0.11,-0.1,DIF<MACD,22.76,21.95,21.14,0.5,25,61,0.42,8.46,,,,,2026-02-11 23:17:37,
1517,利奇,11.8,19.6,21.49,K<D,33.9,0.04,0.14,-0.1,DIF<MACD,13.31,12.26,11.21,28.0,129,167,0.78,25.96,1.79,,0.2,1.69,2026-02-11 23:17:38,
1519,華城,967.0,35.55,29.69,K>D,34.93,28.48,40.89,-12.41,DIF<MACD,1072.75,982.9,893.05,41.2,4077,3692,1.1,3054.56,71.0,13.62,9.0,0.93,2026-02-11 23:17:39,
1521,大億,27.0,44.73,33.53,K>D,30.51,0.35,0.53,-0.18,DIF<MACD,30.04,27.33,24.62,43.9,44,34,1.3,20.58,42.86,0.63,1.0,3.7,2026-02-11 23:17:41,
1522,堤維西,44.4,17.48,19.73,K<D,23.13,-0.38,0.23,-0.61,DIF<MACD,53.79,49.58,45.36,-11.4,4553,1603,2.84,138.51,46.25,0.96,3.0,6.76,2026-02-11 23:17:42,
1524,耿鼎,30.85,7.01,12.48,K<D,27.22,0.18,0.74,-0.55,DIF<MACD,36.52,33.37,30.23,9.9,1161,1033,1.12,51.0,12.15,2.54,2.3,7.46,2026-02-11 23:17:43,
1525,江申,63.3,42.4,29.67,K>D,49.59,-0.22,-0.25,0.03,黃金交叉,64.48,62.97,61.46,61.0,57,42,1.34,46.46,16.4,3.86,3.1,4.9,2026-02-11 23:17:44,
1526,日馳,20.15,22.53,24.54,K<D,40.38,0.5,0.79,-0.29,DIF<MACD,24.0,20.89,17.78,38.1,120,170,0.7,12.09,,,,,2026-02-11 23:17:46,
1527,鑽全,34.2,33.94,26.7,K>D,19.05,0.04,0.24,-0.2,DIF<MACD,37.6,35.12,32.64,31.4,161,137,1.18,47.39,24.96,1.37,2.2,6.43,2026-02-11 23:17:47,
1528,恩德,22.3,14.44,23.77,K<D,35.61,0.34,1.41,-1.07,DIF<MACD,32.76,27.49,22.23,0.7,12920,16328,0.79,42.67,,,0.1,0.45,2026-02-11 23:17:48,
1529,樂事綠能,24.95,42.12,25.48,黃金交叉,40.0,0.65,0.92,-0.27,DIF<MACD,27.37,24.17,20.96,62.2,1971,973,2.02,38.7,33.27,0.75,0.2,0.8,2026-02-11 23:17:49,
1530,亞崴,29.0,25.75,26.36,K<D,51.28,0.25,0.36,-0.11,DIF<MACD,30.01,29.19,28.36,38.7,28,22,1.24,27.43,48.33,0.6,1.53,5.28,2026-02-11 23:17:51,
1531,高林股,12.45,55.76,36.84,K>D,46.87,0.04,0.05,-0.01,DIF<MACD,12.81,12.36,11.91,60.0,184,153,1.2,22.67,13.24,,0.4,3.21,2026-02-11 23:17:52,
1532,勤美,24.35,41.25,31.63,K>D,33.33,-0.46,-0.49,0.02,DIF>MACD,25.57,24.68,23.78,31.7,570,505,1.13,101.36,121.75,0.2,1.73,7.1,2026-02-11 23:17:53,
1533,車王電,30.8,32.97,23.91,K>D,26.97,-0.5,-0.41,-0.09,DIF<MACD,33.54,31.61,29.68,29.0,118,72,1.64,30.35,52.2,0.59,,,2026-02-11 23:17:54,
1535,中宇,46.9,9.92,7.58,黃金交叉,24.07,-1.7,-1.1,-0.6,DIF<MACD,56.18,50.9,45.62,12.2,183,266,0.69,58.04,11.81,3.97,3.0,6.4,2026-02-11 23:17:55,
1536,和大,61.0,41.46,35.48,K>D,44.04,0.5,0.81,-0.31,DIF<MACD,66.37,62.27,58.18,34.4,1061,2186,0.49,170.17,406.67,,0.8,1.31,2026-02-11 23:17:57,
1537,廣隆,123.5,41.4,32.94,黃金交叉,46.67,-0.35,-0.29,-0.06,DIF<MACD,125.24,123.62,122.01,46.1,43,42,1.03,101.35,14.99,8.24,10.5,8.5,2026-02-11 23:17:58,
1538,正峰,25.5,39.79,43.98,K<D,31.91,-0.04,0.01,-0.05,DIF<MACD,26.69,26.21,25.74,-24.9,35,18,1.96,8.24,,,,,2026-02-11 23:17:59,
1539,巨庭,18.0,15.74,15.48,黃金交叉,19.72,-0.03,0.16,-0.2,DIF<MACD,21.23,18.99,16.75,27.9,53,59,0.9,11.77,72.0,0.25,0.85,4.72,2026-02-11 23:18:00,
1540,喬福,23.7,8.9,11.89,K<D,22.64,-0.08,0.24,-0.32,DIF<MACD,28.23,25.55,22.87,15.5,311,331,0.94,20.26,22.79,1.04,1.6,6.75,2026-02-11 23:18:01,
1541,錩泰,25.4,33.92,21.79,K>D,31.65,0.12,0.27,-0.16,DIF<MACD,28.76,25.77,22.79,43.8,97,55,1.76,20.02,17.52,1.45,0.5,1.97,2026-02-11 23:18:02,
1558,伸興,95.1,31.73,22.8,K>D,28.36,-1.57,-1.46,-0.11,DIF<MACD,102.59,97.4,92.21,27.8,35,29,1.18,61.37,17.2,5.53,6.0,6.31,2026-02-11 23:18:04,
1560,中砂,425.0,56.97,39.83,K>D,47.0,3.99,6.5,-2.51,DIF<MACD,439.87,419.4,398.93,63.7,2530,1716,1.47,624.5,56.52,7.52,3.99,0.94,2026-02-11 23:18:05,
1563,巧新,45.75,42.58,29.06,K>D,35.29,-0.19,0.07,-0.26,DIF<MACD,49.56,46.89,44.21,28.8,546,405,1.35,99.57,21.68,2.11,2.27,4.96,2026-02-11 23:18:06,
