股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間
6177,達麗,47.5,31.72,23.05,K>D,26.06,-0.93,-0.72,-0.22,DIF<MACD,53.28,49.27,45.27,27.8,601,662,0.91,224.14,12.91,3.68,3.5,7.37,2026-02-09 17:34:43
6183,關貿,94.5,11.84,13.85,K<D,32.26,-0.28,-0.17,-0.11,DIF<MACD,97.84,95.68,93.52,22.7,44,32,1.37,141.75,24.74,3.82,3.2,3.39,2026-02-09 17:34:45
6184,大豐電,47.9,31.98,31.94,黃金交叉,35.56,-0.05,-0.0,-0.05,DIF<MACD,48.94,48.2,47.46,29.9,19,30,0.63,72.91,16.13,2.97,3.19,6.66,2026-02-09 17:34:46
6189,豐藝,48.2,51.49,56.56,K<D,54.62,1.34,0.89,0.45,DIF>MACD,52.29,46.72,41.15,63.3,3147,7601,0.41,127.14,17.79,2.71,4.0,8.3,2026-02-09 17:34:47
6191,精成科,104.5,19.92,23.81,K<D,37.93,-2.42,-1.5,-0.92,DIF<MACD,121.75,112.3,102.85,8.7,5335,6139,0.87,521.77,17.42,6.0,3.01,2.88,2026-02-09 17:34:48
6192,巨路,121.0,49.0,45.28,黃金交叉,53.66,2.41,3.07,-0.67,DIF<MACD,125.05,120.92,116.8,50.9,202,197,1.03,116.35,11.14,10.86,5.5,4.55,2026-02-09 17:34:49
6196,帆宣,262.5,14.28,14.12,黃金交叉,23.7,-2.45,2.65,-5.1,DIF<MACD,314.18,287.23,260.27,4.1,698,1256,0.56,572.25,20.11,13.05,5.9,2.25,2026-02-09 17:34:51
6197,佳必琪,145.5,43.37,42.75,K>D,46.03,1.05,1.19,-0.14,DIF<MACD,151.33,146.93,142.52,33.8,1951,2140,0.91,177.64,18.87,7.71,7.0,4.81,2026-02-09 17:34:52
6201,亞弘電,54.5,54.61,47.12,K>D,45.61,-0.44,-0.42,-0.01,DIF<MACD,55.83,54.7,53.57,41.1,34,29,1.2,48.61,12.17,4.48,4.0,7.34,2026-02-09 17:34:53
6202,盛群,48.85,48.86,53.12,K<D,65.06,2.4,2.32,0.07,DIF>MACD,53.36,44.46,35.56,74.7,3604,3325,1.08,112.54,78.79,0.62,0.45,0.92,2026-02-09 17:34:55
6205,詮欣,48.55,11.71,12.01,K<D,12.3,-0.85,0.51,-1.35,DIF<MACD,65.09,55.44,45.79,14.3,372,348,1.07,39.2,26.82,1.81,1.63,3.36,2026-02-09 17:34:56
6206,飛捷,90.4,28.6,27.61,K>D,28.09,-0.68,-0.42,-0.25,DIF<MACD,96.37,92.7,89.04,18.5,217,319,0.68,129.33,12.12,7.46,6.0,6.64,2026-02-09 17:34:57
6209,今國光,59.3,11.73,19.63,K<D,48.7,-0.43,0.65,-1.08,DIF<MACD,75.07,63.24,51.41,33.3,9078,6646,1.37,103.44,219.63,0.27,0.5,0.84,2026-02-09 17:34:58
6213,聯茂,118.0,59.02,47.13,K>D,52.38,0.24,0.17,0.07,黃金交叉,124.43,115.08,105.72,65.6,9690,13290,0.73,428.83,33.05,3.57,1.8,1.53,2026-02-09 17:34:59
6214,精誠,109.0,16.06,19.52,K<D,32.61,-2.25,-1.39,-0.86,DIF<MACD,123.46,116.3,109.14,-1.0,2510,1481,1.69,273.41,16.1,6.77,5.2,4.77,2026-02-09 17:35:00
6215,和椿,112.0,21.97,24.35,K<D,44.32,0.21,1.72,-1.51,DIF<MACD,127.02,115.72,104.43,33.5,1344,1327,1.01,92.72,60.22,1.86,1.5,1.34,2026-02-09 17:35:01
6216,居易,26.95,12.34,19.39,K<D,27.14,0.04,0.23,-0.19,DIF<MACD,29.37,28.0,26.63,11.6,174,131,1.32,26.14,36.92,0.73,2.53,9.39,2026-02-09 17:35:03
6224,聚鼎,40.55,40.59,39.44,K>D,37.64,-0.52,-0.38,-0.14,DIF<MACD,45.27,42.26,39.26,21.5,179,218,0.82,34.32,27.4,1.48,1.75,4.32,2026-02-09 17:35:04
6225,天瀚,18.3,56.36,55.88,黃金交叉,60.33,0.23,0.13,0.11,DIF>MACD,18.6,17.5,16.41,86.5,12,18,0.65,5.09,,,,,2026-02-09 17:35:05
6226,光鼎,8.77,29.17,32.26,K<D,34.96,0.28,0.39,-0.11,DIF<MACD,10.39,9.01,7.63,41.3,223,588,0.38,10.13,,,,,2026-02-09 17:35:07
6230,尼得科超眾,124.5,49.25,47.74,K>D,54.32,1.38,1.24,0.14,DIF>MACD,127.67,121.38,115.08,74.8,93,259,0.36,107.5,19.45,,0.22,0.18,2026-02-09 17:35:08
6235,華孚,58.3,31.62,28.96,K>D,37.43,-1.08,-0.71,-0.37,DIF<MACD,65.18,60.69,56.2,23.4,462,798,0.58,116.55,21.92,2.66,1.22,2.09,2026-02-09 17:35:09
6239,力成,243.0,25.46,31.75,K<D,46.15,11.22,15.82,-4.59,DIF<MACD,268.29,252.2,236.11,21.4,9788,10966,0.89,1795.28,34.86,6.97,7.0,2.88,2026-02-09 17:35:10
6243,迅杰,33.85,26.38,28.41,K<D,39.92,-0.17,0.04,-0.21,DIF<MACD,37.0,35.12,33.25,15.9,141,140,1.01,15.32,338.5,0.1,1.2,3.55,2026-02-09 17:35:11
6257,矽格,126.5,21.93,21.82,黃金交叉,33.8,2.36,4.58,-2.22,DIF<MACD,141.47,131.25,121.03,26.8,7304,6296,1.16,605.66,23.3,5.43,4.04,3.19,2026-02-09 17:35:12
6269,台郡,58.7,32.26,41.28,K<D,53.5,0.39,0.56,-0.18,DIF<MACD,61.61,59.22,56.83,39.1,1235,2589,0.48,187.76,41.7,,,,2026-02-09 17:35:13
6271,同欣電,153.0,56.15,54.97,黃金交叉,62.71,5.49,4.94,0.55,DIF>MACD,163.49,141.7,119.91,75.9,8959,8557,1.05,319.86,21.31,7.18,3.0,1.96,2026-02-09 17:35:15
6272,驊陞,40.4,34.48,41.05,K<D,36.49,-1.21,-1.34,0.13,DIF>MACD,43.86,41.98,40.09,8.3,546,399,1.37,33.2,10.41,3.88,0.8,1.98,2026-02-09 17:35:16
6277,宏正,59.3,17.0,20.92,K<D,41.27,-0.44,-0.31,-0.13,DIF<MACD,62.03,60.41,58.78,16.0,114,132,0.87,70.85,16.25,3.65,4.8,8.09,2026-02-09 17:35:17
6278,台表科,96.9,62.32,42.93,K>D,50.0,-0.46,-0.74,0.28,DIF>MACD,98.84,95.41,91.97,71.8,1646,1557,1.06,283.33,10.48,9.25,5.5,5.68,2026-02-09 17:35:18
6281,全國電,60.6,19.47,17.77,K>D,21.43,-0.58,-0.5,-0.08,DIF<MACD,63.29,61.7,60.1,15.7,74,48,1.54,60.1,16.29,3.72,4.0,6.6,2026-02-09 17:35:19
6282,康舒,48.65,17.33,15.74,黃金交叉,22.7,0.3,1.72,-1.42,DIF<MACD,63.96,54.08,44.2,22.5,23818,30165,0.79,417.65,34.75,,0.5,1.03,2026-02-09 17:35:21
6283,淳安,22.2,19.55,20.99,K<D,27.38,-0.68,-0.56,-0.12,DIF<MACD,25.17,23.5,21.82,11.4,128,203,0.63,32.6,23.87,0.93,,,2026-02-09 17:35:22
6285,啟碁,173.0,55.21,72.33,K<D,68.07,20.25,19.16,1.08,DIF>MACD,218.92,153.55,88.18,64.9,37878,41648,0.91,837.36,27.24,6.35,4.8,2.77,2026-02-09 17:35:23
6405,悅城,29.35,19.29,23.16,K<D,30.71,0.16,0.51,-0.35,DIF<MACD,32.61,30.69,28.77,15.1,380,492,0.77,19.31,,,0.1,0.34,2026-02-09 17:35:24
6409,旭隼,884.0,43.05,41.58,K>D,38.06,-27.27,-25.64,-1.63,DIF<MACD,1048.96,944.8,840.64,20.8,673,954,0.71,775.36,19.61,45.07,43.0,4.86,2026-02-09 17:35:25
6412,群電,90.0,60.17,58.03,K>D,61.94,1.21,-0.19,1.39,DIF>MACD,93.77,84.87,75.97,78.8,4277,6490,0.66,360.69,14.78,6.09,6.0,6.67,2026-02-09 17:35:27
6414,樺漢,284.0,35.57,30.66,K>D,38.46,-2.18,-1.28,-0.9,DIF<MACD,301.8,289.68,277.55,26.6,445,506,0.88,390.61,14.14,20.08,12.2,4.3,2026-02-09 17:35:28
6415,矽力*-KY,265.5,32.14,49.45,K<D,54.84,16.37,18.72,-2.35,DIF<MACD,317.32,263.0,208.68,52.3,7596,10725,0.71,1029.73,40.78,6.51,2.4,0.9,2026-02-09 17:35:29
6416,瑞祺電通,84.1,29.63,34.08,K<D,37.61,-0.15,0.14,-0.29,DIF<MACD,89.22,86.43,83.63,8.5,198,251,0.79,61.69,21.08,3.99,2.9,3.45,2026-02-09 17:35:30
6426,統新,128.5,82.01,80.06,黃金交叉,75.61,9.36,6.75,2.61,DIF>MACD,137.79,104.25,70.71,86.2,1671,4954,0.34,49.48,,,0.5,0.39,2026-02-09 17:35:31
6431,光麗-KY,26.3,33.13,37.25,K<D,32.0,-0.16,0.13,-0.28,DIF<MACD,29.65,27.96,26.28,0.6,442,384,1.15,25.62,,,,,2026-02-09 17:35:32
6438,迅得,149.0,35.17,29.03,黃金交叉,41.38,1.21,2.27,-1.06,DIF<MACD,161.9,149.55,137.2,47.8,1598,1269,1.26,122.49,18.96,7.86,5.83,3.91,2026-02-09 17:35:33
6442,光聖,1850.0,84.96,83.56,黃金交叉,73.97,140.36,109.99,30.37,DIF>MACD,1985.07,1509.5,1033.93,85.8,1042,1999,0.52,1402.3,95.76,19.32,8.62,0.47,2026-02-09 17:35:35
6443,元晶,39.4,45.42,53.12,K<D,46.07,3.15,3.86,-0.71,DIF<MACD,43.43,39.9,36.38,42.8,83268,145861,0.57,202.04,18.16,,0.4,1.02,2026-02-09 17:35:36
6446,藥華藥,731.0,64.61,77.66,K<D,69.45,60.38,56.71,3.68,DIF>MACD,844.56,655.4,466.24,70.0,1356,1815,0.75,2442.91,56.49,12.94,0.99,0.14,2026-02-09 17:35:37
6449,鈺邦,157.0,15.05,16.05,K<D,24.22,-4.02,-1.2,-2.82,DIF<MACD,199.1,174.38,149.65,14.9,279,346,0.81,142.74,23.43,6.7,3.48,2.22,2026-02-09 17:35:38
6451,訊芯-KY,173.0,55.31,66.35,K<D,60.56,7.94,4.97,2.97,DIF>MACD,199.85,162.38,124.9,64.2,4519,8539,0.53,183.68,,,0.36,0.21,2026-02-09 17:35:39
6456,GIS-KY,42.15,55.66,41.72,K>D,45.02,-0.45,-0.56,0.11,DIF>MACD,44.77,41.87,38.97,54.9,2565,2287,1.12,140.81,135.97,0.31,,,2026-02-09 17:35:40
6464,台數科,78.0,74.12,51.78,K>D,60.0,-0.13,-0.36,0.24,DIF>MACD,78.33,76.08,73.82,92.7,45,32,1.43,100.45,14.08,5.54,3.22,4.13,2026-02-09 17:35:42
6472,保瑞,558.0,30.2,46.4,K<D,58.65,14.91,15.75,-0.84,DIF<MACD,619.79,553.7,487.61,53.3,835,1105,0.76,708.59,17.15,32.53,11.67,2.09,2026-02-09 17:35:43
6477,安集,33.8,27.57,34.46,K<D,38.63,-0.08,0.01,-0.09,DIF<MACD,37.18,35.45,33.73,2.1,2173,3595,0.6,41.84,14.32,,0.3,0.89,2026-02-09 17:35:44
6491,晶碩,283.5,39.77,47.77,K<D,51.0,-0.43,-0.99,0.55,DIF>MACD,291.16,284.98,278.79,38.1,204,325,0.63,221.13,13.92,20.37,11.0,3.88,2026-02-09 17:35:45
6504,南六,42.15,11.65,17.5,K<D,52.49,0.03,0.14,-0.11,DIF<MACD,46.04,42.15,38.27,49.9,89,109,0.81,30.6,15.05,,1.0,2.37,2026-02-09 17:35:47
6505,台塑化,50.0,30.68,39.34,K<D,60.0,0.23,0.25,-0.02,DIF<MACD,53.7,49.32,44.94,57.8,6670,6738,0.99,4762.98,78.12,0.64,0.8,1.6,2026-02-09 17:35:48
6515,穎崴,4720.0,79.34,77.59,黃金交叉,72.9,379.6,338.89,40.7,DIF>MACD,4784.59,3975.25,3165.91,96.0,750,749,1.0,1701.18,109.01,43.3,25.0,0.53,2026-02-09 17:35:49
6525,捷敏-KY,79.3,36.4,37.21,K<D,46.9,0.59,0.8,-0.21,DIF<MACD,81.68,78.98,76.28,55.9,126,138,0.91,102.33,13.56,5.85,4.2,5.3,2026-02-09 17:35:50
6526,達發,446.5,37.1,35.72,黃金交叉,54.31,1.2,1.47,-0.27,DIF<MACD,478.21,444.77,411.34,52.6,472,510,0.93,747.91,25.17,17.74,12.5,2.8,2026-02-09 17:35:51
6531,愛普*,405.5,16.3,13.33,K>D,12.64,-9.26,-1.38,-7.88,DIF<MACD,517.39,452.4,387.41,13.9,1411,2638,0.54,659.6,66.48,6.1,6.99,1.72,2026-02-09 17:35:52
6533,晶心科,224.5,14.67,17.48,K<D,31.13,-5.48,-3.72,-1.76,DIF<MACD,254.19,238.72,223.26,4.0,181,316,0.57,114.72,27.72,,,,2026-02-09 17:35:53
6534,正瀚-創,84.2,11.77,17.29,K<D,41.3,-1.31,-1.21,-0.1,DIF<MACD,90.71,86.74,82.77,18.0,68,69,0.99,86.56,19.81,4.25,4.1,4.87,2026-02-09 17:35:54
6541,泰福-KY,49.1,10.24,20.98,K<D,44.85,-1.15,-1.01,-0.15,DIF<MACD,54.68,51.56,48.44,10.6,542,595,0.91,130.02,,,,,2026-02-09 17:35:56
6550,北極星藥業-KY,29.15,17.13,25.63,K<D,35.76,-0.22,-0.01,-0.21,DIF<MACD,33.18,31.27,29.36,-5.6,1752,1430,1.23,250.66,,,,,2026-02-09 17:35:57
6552,易華電,30.55,51.66,63.48,K<D,58.1,1.67,1.51,0.16,DIF>MACD,34.61,29.07,23.53,63.4,275,946,0.29,25.36,5.96,,0.2,0.65,2026-02-09 17:35:58
6558,興能高,34.45,10.11,16.81,K<D,38.84,-0.63,-0.35,-0.28,DIF<MACD,39.19,36.65,34.11,6.7,548,1032,0.53,32.31,35.89,,0.3,0.87,2026-02-09 17:35:59
6573,虹揚-KY,14.55,17.6,21.16,K<D,41.18,-0.15,-0.01,-0.13,DIF<MACD,17.09,15.61,14.12,14.4,273,243,1.12,11.71,15.82,0.92,,,2026-02-09 17:36:00
6579,研揚,114.0,29.6,44.25,K<D,53.57,1.58,1.95,-0.36,DIF<MACD,123.86,114.9,105.94,45.0,83,188,0.44,193.17,19.79,5.76,5.15,4.52,2026-02-09 17:36:02
6581,鋼聯,106.0,34.74,49.65,K<D,52.63,0.13,0.13,-0.01,DIF<MACD,108.81,106.95,105.09,24.5,11,6,1.78,117.95,15.63,6.78,6.0,5.66,2026-02-09 17:36:03
6582,申豐,31.7,10.15,18.24,K<D,49.14,-0.09,-0.04,-0.05,DIF<MACD,34.08,32.33,30.57,32.1,53,48,1.11,33.66,,,1.0,3.15,2026-02-09 17:36:04
6585,鼎基,89.5,34.2,31.48,K>D,36.43,-0.16,0.17,-0.33,DIF<MACD,96.23,91.94,87.64,21.7,29,40,0.73,64.56,15.3,5.85,7.92,8.85,2026-02-09 17:36:05
6589,台康生技,59.9,13.04,18.37,K<D,34.56,-1.22,-0.98,-0.24,DIF<MACD,67.53,63.35,59.17,8.7,592,491,1.2,181.26,,,,,2026-02-09 17:36:06
6591,動力-KY,65.4,16.28,13.04,K>D,22.05,-2.54,-2.21,-0.33,DIF<MACD,75.37,69.48,63.58,15.4,158,210,0.75,26.89,12.6,5.19,2.31,3.53,2026-02-09 17:36:07
6592,和潤企業,60.8,33.27,34.52,K<D,49.41,-0.1,-0.05,-0.04,DIF<MACD,62.71,61.15,59.59,38.7,1117,1202,0.93,378.88,15.59,3.9,3.0,4.93,2026-02-09 17:36:09
6598,ABC-KY,25.65,53.64,44.01,黃金交叉,60.74,0.46,0.47,-0.01,DIF<MACD,25.2,24.11,23.01,120.3,2383,597,3.99,26.37,,,,,2026-02-09 17:36:10
6605,帝寶,144.5,11.6,16.02,K<D,25.33,0.38,2.4,-2.02,DIF<MACD,169.3,154.5,139.7,16.2,367,359,1.02,239.6,10.66,13.55,9.0,6.23,2026-02-09 17:36:12
6606,建德工業,25.0,6.83,12.85,K<D,23.73,-0.03,0.12,-0.15,DIF<MACD,26.93,25.82,24.72,12.5,101,102,0.99,27.58,26.32,0.95,3.0,12.0,2026-02-09 17:36:13
6614,資拓宏宇,44.8,14.34,13.1,黃金交叉,20.51,-1.34,-1.11,-0.23,DIF<MACD,50.82,47.42,44.03,11.4,92,103,0.9,32.68,20.27,2.21,1.5,3.35,2026-02-09 17:36:14
6625,必應,82.2,18.32,18.08,黃金交叉,30.14,-0.5,0.2,-0.69,DIF<MACD,91.06,85.96,80.87,13.0,137,247,0.56,47.65,9.68,8.49,4.0,4.87,2026-02-09 17:36:15
6641,基士德-KY,21.15,14.18,17.41,K<D,31.43,0.03,0.46,-0.43,DIF<MACD,26.76,23.4,20.04,16.6,28,39,0.71,7.72,162.69,0.13,1.0,4.73,2026-02-09 17:36:16
6645,金萬林-創,17.55,28.75,34.62,K<D,44.83,-0.15,-0.14,-0.01,DIF<MACD,18.23,17.77,17.32,25.4,30,22,1.33,10.64,,,,,2026-02-09 17:36:17
6655,科定,121.0,80.7,76.11,K>D,50.0,0.85,1.01,-0.16,DIF<MACD,122.0,120.3,118.6,70.6,7,11,0.66,95.05,33.89,3.57,2.4,1.98,2026-02-09 17:36:18
6657,華安,46.85,16.24,28.46,K<D,49.24,1.19,1.81,-0.62,DIF<MACD,57.25,47.88,38.52,44.5,218,378,0.58,41.11,,,,,2026-02-09 17:36:20
6658,聯策,54.9,32.04,23.69,黃金交叉,42.11,-0.59,-0.17,-0.42,DIF<MACD,59.57,55.05,50.52,48.4,219,187,1.17,19.97,45.37,1.21,1.08,1.97,2026-02-09 17:36:21
6666,羅麗芬-KY,44.6,29.78,31.71,K<D,54.0,-0.21,-0.21,-0.0,DIF<MACD,46.0,44.65,43.29,48.3,15,8,1.74,21.14,18.74,2.38,2.0,4.48,2026-02-09 17:36:22
6668,中揚光,37.5,33.42,31.49,K>D,43.78,-0.28,-0.12,-0.16,DIF<MACD,40.62,38.48,36.33,27.2,224,211,1.06,40.17,,,,,2026-02-09 17:36:23
6669,緯穎,3630.0,35.08,31.25,K>D,48.11,-152.48,-164.66,12.18,DIF>MACD,3953.59,3726.0,3498.41,28.9,1773,1357,1.31,6746.02,15.73,230.73,74.0,2.04,2026-02-09 17:36:24
6670,復盛應用,273.0,58.11,51.62,K>D,42.65,2.87,3.51,-0.64,DIF<MACD,283.71,274.9,266.09,39.2,150,243,0.62,380.53,11.54,23.66,19.65,7.2,2026-02-09 17:36:25
6671,三能-KY,36.65,25.33,33.15,K<D,35.16,0.14,0.27,-0.13,DIF<MACD,39.0,37.41,35.81,26.3,5,10,0.49,22.26,13.99,2.62,2.6,7.09,2026-02-09 17:36:27
6672,騰輝電子-KY,98.0,60.83,48.86,K>D,49.46,1.05,0.88,0.17,DIF>MACD,107.17,97.12,87.08,54.4,4796,4353,1.1,70.01,21.4,4.58,3.35,3.42,2026-02-09 17:36:28
6674,鋐寶科技,19.9,13.05,15.06,K<D,22.73,-0.17,-0.06,-0.11,DIF<MACD,22.01,20.64,19.27,23.1,6,27,0.22,13.67,,,,,2026-02-09 17:36:29
6689,伊雲谷,60.0,23.83,28.23,K<D,48.0,-0.27,-0.24,-0.03,DIF<MACD,63.4,61.05,58.7,27.7,115,293,0.39,40.68,36.14,1.66,2.0,3.33,2026-02-09 17:36:30
6691,洋基工程,591.0,37.58,40.35,K<D,45.63,5.75,9.23,-3.49,DIF<MACD,619.37,599.05,578.73,30.2,585,548,1.07,712.73,26.71,22.13,16.0,2.71,2026-02-09 17:36:32
6695,芯鼎,42.4,30.8,28.71,黃金交叉,41.92,-0.6,-0.46,-0.14,DIF<MACD,45.59,43.42,41.25,26.4,189,204,0.93,40.9,,,,,2026-02-09 17:36:33
6698,旭暉應材,33.05,18.19,20.35,K<D,24.82,0.19,0.68,-0.49,DIF<MACD,37.62,34.7,31.79,21.7,263,189,1.39,21.74,,,,,2026-02-09 17:36:34
6706,惠特,108.0,30.93,35.24,K<D,38.8,-1.16,-0.36,-0.8,DIF<MACD,130.76,116.85,102.94,18.2,7438,4977,1.49,84.85,17.97,,,,2026-02-09 17:36:35
6715,嘉基,144.5,86.0,85.19,K>D,78.95,11.79,8.58,3.21,DIF>MACD,154.28,119.65,85.02,85.9,387,604,0.64,95.43,74.87,1.93,3.92,2.71,2026-02-09 17:36:36
6719,力智,184.0,18.34,36.03,K<D,44.44,0.93,2.18,-1.26,DIF<MACD,215.77,194.85,173.93,24.1,908,564,1.61,194.06,45.32,4.06,1.7,0.92,2026-02-09 17:36:37
6722,輝創,43.8,80.52,72.09,K>D,44.83,-2.97,-3.42,0.45,DIF>MACD,53.92,45.38,36.84,40.8,145,203,0.71,38.72,18.72,2.34,1.5,3.42,2026-02-09 17:36:39
6742,澤米,43.75,19.57,17.16,黃金交叉,40.9,-0.81,-0.41,-0.4,DIF<MACD,49.29,45.44,41.58,28.1,215,176,1.22,30.84,,,0.3,0.69,2026-02-09 17:36:40
6743,安普新,26.2,10.93,20.92,K<D,41.53,-0.29,-0.16,-0.13,DIF<MACD,28.7,27.38,26.05,5.8,124,119,1.04,38.65,109.17,0.24,1.5,5.73,2026-02-09 17:36:41
6753,龍德造船,139.0,22.15,24.72,K<D,45.35,0.91,2.85,-1.95,DIF<MACD,160.72,144.15,127.58,34.5,1249,1562,0.8,162.96,30.48,4.56,1.25,0.9,2026-02-09 17:36:42
6754,匯僑設計,42.9,10.5,13.26,K<D,4.55,-1.06,-0.81,-0.25,DIF<MACD,48.57,45.34,42.11,12.3,46,21,2.17,28.31,11.69,3.67,4.0,9.32,2026-02-09 17:36:43
6756,威鋒電子,78.9,37.43,37.48,K<D,43.53,-0.84,-0.41,-0.43,DIF<MACD,87.0,81.57,76.14,25.4,95,127,0.75,55.14,75.14,1.05,1.8,2.28,2026-02-09 17:36:44
6757,台灣虎航,65.0,25.5,24.68,K>D,34.46,-0.5,-0.07,-0.43,DIF<MACD,71.69,67.48,63.27,20.5,584,1168,0.5,298.69,13.21,4.92,6.05,9.31,2026-02-09 17:36:46
6768,志強-KY,99.9,17.76,20.09,K<D,19.08,-2.15,-1.79,-0.35,DIF<MACD,110.95,104.72,98.49,11.3,234,311,0.75,199.89,13.28,7.52,6.18,6.19,2026-02-09 17:36:47
6770,力積電,63.8,46.33,50.0,K<D,45.11,4.7,5.41,-0.71,DIF<MACD,71.87,61.1,50.33,62.5,293135,272582,1.08,2701.2,13.5,,,,2026-02-09 17:36:48
6771,平和環保-創,44.1,24.71,28.06,K<D,51.22,-0.32,-0.3,-0.02,DIF<MACD,46.62,44.84,43.06,29.2,24,24,0.98,13.75,11.51,3.83,3.5,7.94,2026-02-09 17:36:49
6776,展碁國際,58.3,18.17,26.16,K<D,47.12,1.14,1.63,-0.49,DIF<MACD,62.24,59.2,56.16,35.2,443,976,0.45,53.39,14.18,4.11,2.97,5.09,2026-02-09 17:36:50
6781,AES-KY,1145.0,22.82,25.25,K<D,46.22,-37.56,-36.72,-0.84,DIF<MACD,1257.74,1174.25,1090.76,32.5,1226,1205,1.02,978.05,30.84,37.13,12.5,1.09,2026-02-09 17:36:52
6782,視陽,172.5,48.17,39.49,K>D,42.86,-1.3,-0.97,-0.33,DIF<MACD,181.6,174.4,167.2,36.8,124,173,0.72,108.68,14.39,11.99,5.1,2.96,2026-02-09 17:36:53
6789,采鈺,285.5,46.94,51.25,K<D,60.26,3.61,3.96,-0.34,DIF<MACD,296.91,278.98,261.04,68.2,1371,1548,0.89,909.28,63.16,4.52,3.0,1.05,2026-02-09 17:36:54
6790,永豐實,37.5,21.96,31.49,K<D,26.67,-0.14,-0.08,-0.07,DIF<MACD,38.64,38.14,37.63,-13.3,307,180,1.7,100.17,13.25,2.83,2.55,6.8,2026-02-09 17:36:55
6792,詠業,56.2,28.92,26.11,黃金交叉,52.27,0.86,1.17,-0.3,DIF<MACD,59.72,56.49,53.25,45.6,45,43,1.05,26.34,21.29,2.64,2.5,4.45,2026-02-09 17:36:56
6794,向榮生技,86.0,37.92,47.11,K<D,48.03,0.59,1.14,-0.55,DIF<MACD,90.59,88.25,85.92,1.6,66,49,1.35,54.73,,,,,2026-02-09 17:36:58
6796,晉弘,88.8,49.47,43.62,K>D,52.58,-1.31,-1.49,0.18,DIF>MACD,91.19,88.67,86.16,52.5,130,78,1.67,35.73,341.54,0.26,0.49,0.55,2026-02-09 17:36:59
6799,來頡,82.7,24.71,29.14,K<D,36.67,-0.29,0.53,-0.82,DIF<MACD,91.37,86.15,80.92,17.1,105,175,0.6,35.35,28.13,2.94,1.99,2.41,2026-02-09 17:37:00
6805,富世達,1550.0,78.08,78.84,K<D,75.24,25.71,1.89,23.82,DIF>MACD,1612.91,1408.75,1204.59,84.6,2196,2512,0.87,1062.59,59.36,26.11,8.0,0.52,2026-02-09 17:37:02
6806,森崴能源,45.0,12.08,19.12,K<D,35.62,1.05,1.9,-0.84,DIF<MACD,55.78,48.63,41.48,24.6,1026,902,1.14,123.59,6.31,,1.23,2.73,2026-02-09 17:37:03
6807,峰源-KY,45.65,43.77,33.93,K>D,41.67,-0.04,-0.04,-0.0,DIF<MACD,46.34,45.76,45.17,41.1,5,14,0.34,24.65,7.02,6.5,4.5,9.86,2026-02-09 17:37:04
6830,汎銓,225.5,81.11,69.82,K>D,67.4,9.58,5.36,4.21,DIF>MACD,219.42,188.18,156.93,109.7,6571,5304,1.24,116.77,46.11,,1.0,0.44,2026-02-09 17:37:05
6831,邁科,261.5,63.29,48.32,K>D,57.22,-0.34,-1.94,1.61,DIF>MACD,263.83,245.8,227.77,93.5,1263,1065,1.19,177.06,70.87,3.69,1.25,0.48,2026-02-09 17:37:06
6834,天二科技,30.15,13.88,13.49,黃金交叉,35.74,-0.19,0.41,-0.6,DIF<MACD,37.03,32.68,28.33,20.9,323,284,1.14,26.67,100.5,0.3,0.5,1.66,2026-02-09 17:37:08
6835,圓裕,39.3,66.4,56.35,K>D,49.63,0.06,-0.01,0.07,DIF>MACD,40.58,39.1,37.61,56.9,71,80,0.89,25.83,16.11,2.44,2.0,5.09,2026-02-09 17:37:09
6838,台新藥,27.15,12.11,17.77,K<D,37.21,-0.02,0.3,-0.33,DIF<MACD,31.6,28.91,26.22,17.3,216,189,1.14,40.99,,,,,2026-02-09 17:37:10
6854,錼創科技-KY創,125.5,54.92,52.27,黃金交叉,53.64,-1.48,-2.32,0.84,DIF>MACD,131.79,121.45,111.11,69.6,618,422,1.47,146.92,380.3,,,,2026-02-09 17:37:11
6861,睿生光電,73.4,61.4,50.34,K>D,61.92,2.04,1.35,0.7,DIF>MACD,73.67,66.86,60.05,98.0,1575,2245,0.7,30.53,21.28,3.45,1.8,2.45,2026-02-09 17:37:12
6862,三集瑞-KY,174.0,20.07,31.03,K<D,36.98,2.11,5.05,-2.94,DIF<MACD,206.39,185.93,165.46,20.9,343,430,0.8,87.0,19.55,8.9,6.0,3.45,2026-02-09 17:37:13
6863,永道-KY,107.0,27.49,19.25,K>D,23.21,-3.24,-2.13,-1.11,DIF<MACD,129.0,114.5,100.0,24.1,88,104,0.84,80.13,17.31,6.18,5.5,5.14,2026-02-09 17:37:15
6869,雲豹能源,104.5,18.76,30.55,K<D,49.5,2.7,3.78,-1.08,DIF<MACD,122.2,107.95,93.7,37.9,686,859,0.8,139.42,11.5,9.09,5.01,4.79,2026-02-09 17:37:16
6873,泓德能源,115.0,43.02,48.77,K<D,42.47,3.53,3.94,-0.41,DIF<MACD,127.09,115.85,104.61,46.2,505,767,0.66,162.44,18.98,6.06,4.61,4.01,2026-02-09 17:37:17
