股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間,交易日
6205,詮欣,51.7,15.28,12.2,K<D,21.0,0.3,1.88,-1.58,DIF<MACD,65.71,57.5,49.29,4.13,285,571,0.54,41.58,28.45,1.63,3.17,2026-02-03 23:39:23,
6206,飛捷,91.16,25.72,19.29,K<D,18.7,-0.61,-0.27,-0.35,DIF<MACD,96.45,92.91,89.37,9.8,291,677,0.1,128.9,12.08,6.0,6.66,2026-02-03 23:39:25,
6209,今國光,61.83,20.9,45.82,K<D,54.17,1.15,1.7,-0.55,DIF<MACD,75.06,63.36,51.66,33.63,5327,13193,0.1,105.18,223.33,0.5,0.83,2026-02-03 23:39:26,
6213,聯茂,108.84,17.21,30.12,K<D,41.32,-1.14,0.39,-1.53,DIF<MACD,123.81,114.6,105.39,19.91,3803,8782,0.1,390.67,30.11,1.8,1.67,2026-02-03 23:39:27,
6214,精誠,112.11,18.25,29.97,K<D,42.07,-0.97,-0.71,-0.26,DIF<MACD,121.76,117.47,113.19,5.54,742,742,0.91,287.2,16.94,5.2,4.54,2026-02-03 23:39:28,
6215,和椿,111.51,28.02,43.13,K<D,41.75,2.19,3.23,-1.04,DIF<MACD,128.2,114.88,101.55,36.56,1783,3589,0.93,91.9,59.68,1.5,1.35,2026-02-03 23:39:29,
6216,居易,27.63,22.45,35.2,K<D,24.7,0.27,0.4,-0.13,DIF<MACD,29.67,27.83,25.98,44.61,79,149,0.67,26.62,37.6,2.53,9.22,2026-02-03 23:39:31,
6224,聚鼎,40.27,16.04,25.07,K<D,32.91,-0.62,-0.25,-0.37,DIF<MACD,45.38,42.51,39.64,13.9,123,235,0.83,34.24,27.33,1.75,4.33,2026-02-03 23:39:32,
6225,天瀚,17.8,51.23,48.59,K<D,47.78,0.06,0.02,0.05,DIF>MACD,18.11,17.23,16.35,59.91,8,12,0.6,4.88,,,,2026-02-03 23:39:33,
6226,光鼎,8.85,18.12,26.97,K<D,59.6,0.36,0.48,-0.11,DIF<MACD,10.54,8.71,6.87,57.45,246,412,0.46,9.97,,,,2026-02-03 23:39:34,
6230,尼得科超眾,118.45,31.82,39.35,K<D,38.16,0.43,1.02,-0.59,DIF<MACD,126.98,119.33,111.67,25.36,58,67,0.47,99.73,18.05,0.22,0.19,2026-02-03 23:39:35,
6235,華孚,58.93,19.93,16.19,黃金交叉,33.93,-0.89,-0.32,-0.57,DIF<MACD,65.33,61.48,57.63,21.38,1122,943,1.57,118.14,22.22,1.22,2.06,2026-02-03 23:39:36,
6239,力成,251.04,41.05,49.49,K<D,47.79,17.17,19.66,-2.49,DIF<MACD,286.09,244.68,203.26,59.63,15693,21566,1.01,1898.71,36.87,7.0,2.72,2026-02-03 23:39:37,
6243,迅杰,34.78,19.72,31.02,K<D,40.33,-0.1,0.26,-0.36,DIF<MACD,36.97,35.24,33.5,8.27,135,274,0.16,15.3,338.0,1.2,3.55,2026-02-03 23:39:39,
6257,矽格,129.07,18.82,29.31,K<D,46.8,4.83,6.77,-1.94,DIF<MACD,144.61,129.72,114.84,37.78,4041,6329,0.65,605.66,23.3,4.04,3.19,2026-02-03 23:39:40,
6269,台郡,57.87,42.47,51.75,K<D,50.14,0.4,0.5,-0.1,DIF<MACD,61.55,58.83,56.11,48.3,1251,1724,0.72,189.36,42.05,,,2026-02-03 23:39:41,
6271,同欣電,146.61,45.31,55.02,K<D,61.11,4.31,4.27,0.04,DIF>MACD,158.11,136.32,114.54,57.42,5600,7783,0.85,298.95,19.89,3.0,2.1,2026-02-03 23:39:42,
6272,驊陞,42.17,47.56,41.66,K>D,29.55,-1.35,-1.52,0.17,DIF>MACD,44.12,42.25,40.38,29.95,436,654,1.12,33.9,10.63,0.8,1.94,2026-02-03 23:39:43,
6277,宏正,58.97,18.9,36.04,K<D,32.43,-0.32,-0.16,-0.16,DIF<MACD,62.02,60.61,59.2,0.0,232,166,1.48,70.37,16.14,4.8,8.15,2026-02-03 23:39:44,
6278,台表科,94.11,16.84,18.26,K<D,40.63,-1.11,-0.81,-0.3,DIF<MACD,98.9,95.53,92.16,15.2,1213,1793,0.72,273.68,10.12,5.5,5.88,2026-02-03 23:39:46,
6281,全國電,60.13,9.92,17.99,K<D,11.3,-0.54,-0.39,-0.15,DIF<MACD,63.31,62.03,60.75,0.0,61,93,0.21,60.0,16.26,4.0,6.61,2026-02-03 23:39:47,
6282,康舒,46.72,8.9,24.2,K<D,37.48,1.65,3.18,-1.53,DIF<MACD,65.34,53.34,41.34,33.07,24705,41449,0.16,412.07,34.29,0.5,1.04,2026-02-03 23:39:48,
6283,淳安,22.23,12.37,21.79,K<D,28.03,-0.62,-0.45,-0.17,DIF<MACD,25.64,23.98,22.32,0.0,173,244,0.4,32.97,24.14,,,2026-02-03 23:39:49,
6285,啟碁,199.56,85.58,92.02,黃金交叉,93.29,21.32,14.88,6.44,DIF>MACD,201.69,137.55,73.41,97.14,50866,51614,0.52,948.68,30.87,4.8,2.45,2026-02-03 23:39:50,
6405,悅城,28.57,23.28,30.78,K<D,45.31,0.47,0.86,-0.39,DIF<MACD,32.64,30.85,29.06,3.28,449,768,0.82,19.38,,0.1,0.34,2026-02-03 23:39:52,
6409,旭隼,909.82,34.15,24.84,黃金交叉,37.11,-31.65,-24.97,-6.68,DIF<MACD,1070.8,963.2,855.6,20.23,921,1167,1.01,806.06,20.37,43.0,4.68,2026-02-03 23:39:53,
6412,群電,83.59,35.7,43.87,K<D,57.5,-1.34,-1.57,0.23,DIF>MACD,85.52,82.79,80.05,65.05,1178,748,1.21,337.05,13.81,6.0,7.13,2026-02-03 23:39:54,
6414,樺漢,285.64,22.01,19.04,黃金交叉,42.71,-1.48,-0.37,-1.12,DIF<MACD,301.39,290.9,280.41,28.58,346,648,0.88,391.99,14.19,12.2,4.28,2026-02-03 23:39:55,
6415,矽力*-KY,303.46,73.27,76.13,K<D,72.41,22.45,18.67,3.78,DIF>MACD,312.36,254.1,195.84,78.36,16219,17703,0.57,1148.03,45.47,2.4,0.81,2026-02-03 23:39:56,
6416,瑞祺電通,85.7,26.79,20.05,黃金交叉,31.85,-0.07,0.26,-0.32,DIF<MACD,89.65,86.83,84.01,35.0,179,180,0.8,63.45,21.68,2.9,3.35,2026-02-03 23:39:57,
6426,統新,129.8,86.96,71.01,K>D,86.05,7.63,3.53,4.1,DIF>MACD,124.42,97.32,70.22,100.0,12587,12691,0.74,50.45,,0.5,0.38,2026-02-03 23:39:59,
6431,光麗-KY,28.5,51.86,39.33,K>D,39.3,0.19,0.36,-0.17,DIF<MACD,29.74,28.19,26.63,54.18,375,569,0.53,27.37,,,,2026-02-03 23:40:00,
6438,迅得,144.09,26.33,41.04,K<D,54.83,2.38,3.41,-1.02,DIF<MACD,163.74,147.85,131.96,34.75,1647,1308,1.01,118.79,18.38,5.83,4.03,2026-02-03 23:40:01,
6442,光聖,1799.76,83.68,82.61,K>D,70.75,121.83,70.93,50.9,DIF>MACD,1805.2,1423.5,1041.8,100.0,5921,4970,1.18,1387.14,94.72,8.62,0.47,2026-02-03 23:40:02,
6443,元晶,42.08,54.31,57.38,黃金交叉,54.74,3.89,4.33,-0.44,DIF<MACD,45.4,37.96,30.52,69.3,211699,134183,1.49,216.4,19.45,0.4,0.95,2026-02-03 23:40:03,
6446,藥華藥,762.21,97.87,92.64,K>D,86.91,67.04,46.55,20.49,DIF>MACD,806.67,610.6,414.53,91.88,2306,6032,0.87,2599.88,60.06,0.99,0.13,2026-02-03 23:40:04,
6449,鈺邦,158.36,12.77,19.66,K<D,27.85,-1.52,1.55,-3.07,DIF<MACD,196.89,176.2,155.51,16.05,359,746,0.1,146.83,24.14,3.48,2.15,2026-02-03 23:40:05,
6451,訊芯-KY,189.48,74.44,68.06,K>D,78.77,4.01,0.14,3.87,DIF>MACD,176.99,155.32,133.66,100.0,4250,4583,0.57,201.2,,0.36,0.19,2026-02-03 23:40:06,
6456,GIS-KY,39.95,19.15,15.58,黃金交叉,39.33,-0.91,-0.57,-0.34,DIF<MACD,44.92,41.98,39.05,15.45,1277,1512,0.39,134.13,129.52,,,2026-02-03 23:40:08,
6464,台數科,75.53,12.83,19.29,K<D,24.48,-0.64,-0.37,-0.27,DIF<MACD,78.2,76.12,74.05,0.0,40,26,1.63,94.91,13.3,3.22,4.37,2026-02-03 23:40:09,
6472,保瑞,581.16,67.98,63.38,K<D,66.86,20.28,13.23,7.06,DIF>MACD,614.72,543.0,471.28,72.13,1353,2785,0.1,744.15,18.0,11.67,1.99,2026-02-03 23:40:10,
6477,安集,35.32,21.89,32.52,K<D,46.23,-0.13,-0.0,-0.13,DIF<MACD,36.74,35.36,33.99,39.64,1799,1593,1.47,43.51,14.89,0.3,0.85,2026-02-03 23:40:11,
6491,晶碩,291.8,64.14,58.36,黃金交叉,55.93,-0.79,-1.88,1.09,DIF>MACD,291.65,285.12,278.6,75.49,411,375,1.11,225.81,14.22,11.0,3.8,2026-02-03 23:40:13,
6504,南六,41.06,23.6,31.19,K<D,51.11,0.34,0.21,0.12,DIF>MACD,46.08,42.19,38.3,56.73,267,559,0.51,30.71,15.11,1.0,2.36,2026-02-03 23:40:14,
6505,台塑化,49.23,50.1,54.59,K<D,51.77,0.51,0.29,0.21,DIF>MACD,53.5,48.99,44.48,56.63,9060,14221,0.7,4643.91,76.17,0.8,1.64,2026-02-03 23:40:15,
6515,穎崴,4378.75,74.37,79.01,黃金交叉,74.18,324.1,298.66,25.45,DIF>MACD,4413.45,3736.75,3060.05,100.0,1330,903,1.14,1609.28,103.74,25.0,0.56,2026-02-03 23:40:16,
6525,捷敏-KY,82.01,39.01,43.52,K<D,57.17,0.94,1.0,-0.07,DIF<MACD,82.2,78.44,74.68,75.4,133,207,0.34,102.98,13.64,4.2,5.26,2026-02-03 23:40:18,
6526,達發,441.98,33.25,36.99,K<D,52.32,0.96,1.01,-0.05,DIF<MACD,475.42,442.95,410.48,65.22,544,493,0.92,756.29,25.41,12.5,2.77,2026-02-03 23:40:19,
6531,愛普*,427.8,15.16,18.28,K<D,36.67,-1.72,6.78,-8.5,DIF<MACD,514.28,462.93,411.57,21.92,3781,4449,0.94,699.45,70.61,6.99,1.63,2026-02-03 23:40:20,
6533,晶心科,228.67,22.09,29.79,K<D,42.98,-2.76,-2.51,-0.25,DIF<MACD,253.44,243.18,232.91,3.4,359,414,0.58,119.83,28.95,,,2026-02-03 23:40:21,
6534,正瀚-創,87.23,16.56,18.25,K<D,32.19,-1.39,-1.22,-0.18,DIF<MACD,92.27,87.81,83.35,17.72,43,95,0.1,87.07,19.93,4.1,4.84,2026-02-03 23:40:22,
6541,泰福-KY,50.41,31.85,44.22,K<D,44.56,-0.91,-1.01,0.1,DIF>MACD,54.89,52.02,49.15,20.81,613,1328,0.93,133.47,,,,2026-02-03 23:40:23,
6550,北極星藥業-KY,30.57,26.23,30.27,K<D,35.17,-0.05,0.08,-0.13,DIF<MACD,33.0,31.27,29.54,24.44,1301,1378,0.46,261.41,,,,2026-02-03 23:40:24,
6552,易華電,32.97,80.8,74.12,K>D,81.82,1.79,1.09,0.7,DIF>MACD,33.19,27.9,22.62,100.0,2667,1632,1.93,28.1,6.6,0.2,0.59,2026-02-03 23:40:25,
6558,興能高,36.03,18.78,37.2,K<D,45.79,-0.3,-0.15,-0.15,DIF<MACD,38.95,36.94,34.92,10.04,1135,2685,0.71,33.3,36.98,0.3,0.85,2026-02-03 23:40:26,
6573,虹揚-KY,15.13,17.52,20.55,K<D,51.93,0.04,0.1,-0.05,DIF<MACD,17.07,15.64,14.22,37.76,229,594,0.19,12.4,16.74,,,2026-02-03 23:40:28,
6579,研揚,121.84,68.36,65.82,K>D,59.94,2.71,1.62,1.08,DIF>MACD,123.14,114.25,105.36,85.19,443,596,0.38,201.65,20.66,5.15,4.33,2026-02-03 23:40:29,
6581,鋼聯,105.6,65.89,59.08,K>D,37.47,0.17,0.05,0.12,DIF>MACD,109.29,106.53,103.76,58.72,4,6,0.31,119.62,15.86,6.0,5.58,2026-02-03 23:40:30,
6582,申豐,31.6,26.36,36.9,K<D,53.18,0.04,-0.05,0.09,DIF>MACD,34.04,32.26,30.48,47.91,86,476,0.38,34.19,,1.0,3.11,2026-02-03 23:40:31,
6585,鼎基,85.94,14.17,21.58,K<D,33.4,0.09,0.63,-0.53,DIF<MACD,97.38,91.27,85.16,34.76,24,42,0.71,63.77,15.11,7.92,8.96,2026-02-03 23:40:32,
6589,台康生技,60.2,15.74,26.78,K<D,32.79,-1.07,-0.82,-0.24,DIF<MACD,67.2,63.77,60.34,1.61,632,662,1.23,182.47,,,,2026-02-03 23:40:33,
6591,動力-KY,66.56,5.09,7.78,黃金交叉,20.07,-2.27,-1.76,-0.51,DIF<MACD,76.23,71.1,65.96,4.23,210,342,1.05,27.26,12.77,2.31,3.48,2026-02-03 23:40:34,
6592,和潤企業,59.51,32.93,34.86,K<D,43.39,-0.05,-0.0,-0.05,DIF<MACD,62.72,61.09,59.45,45.49,1358,2096,0.84,380.74,15.67,3.0,4.91,2026-02-03 23:40:36,
6598,ABC-KY,24.5,36.8,38.3,K<D,49.95,0.44,0.51,-0.08,DIF<MACD,25.05,23.86,22.67,56.97,181,171,0.72,24.78,,,,2026-02-03 23:40:37,
6605,帝寶,150.58,17.59,31.55,K<D,56.41,2.71,4.09,-1.38,DIF<MACD,172.02,152.82,133.63,52.24,342,546,0.37,250.38,11.15,9.0,5.96,2026-02-03 23:40:38,
6606,建德工業,25.69,12.18,22.35,K<D,53.34,0.17,0.23,-0.06,DIF<MACD,26.89,25.82,24.76,42.98,59,85,1.03,28.29,27.0,3.0,11.7,2026-02-03 23:40:39,
6614,資拓宏宇,45.19,12.16,17.63,K<D,20.45,-1.08,-0.86,-0.22,DIF<MACD,51.03,48.36,45.68,0.0,98,135,0.44,33.08,20.52,1.5,3.31,2026-02-03 23:40:41,
6625,必應,83.0,23.03,25.04,K<D,29.12,0.42,0.9,-0.48,DIF<MACD,91.1,85.94,80.79,18.29,332,279,0.76,48.41,9.84,4.0,4.79,2026-02-03 23:40:42,
6641,基士德-KY,21.68,19.86,25.66,K<D,31.17,0.51,0.89,-0.38,DIF<MACD,27.46,23.07,18.68,23.52,48,162,0.5,7.88,166.15,1.0,4.63,2026-02-03 23:40:43,
6645,金萬林-創,16.99,28.22,40.23,K<D,46.79,-0.17,-0.17,0.0,DIF>MACD,18.33,17.82,17.3,14.07,22,24,0.82,10.52,,,,2026-02-03 23:40:44,
6655,科定,119.18,72.83,70.31,黃金交叉,66.74,0.91,1.12,-0.21,DIF<MACD,122.18,120.0,117.82,82.04,12,10,1.53,95.45,34.03,2.4,1.98,2026-02-03 23:40:45,
6657,華安,48.68,46.13,57.25,K<D,61.05,2.36,2.19,0.17,DIF>MACD,57.53,46.76,35.99,56.16,767,2119,0.51,41.82,,,,2026-02-03 23:40:46,
6658,聯策,53.08,16.0,24.07,K<D,17.24,-0.32,0.49,-0.81,DIF<MACD,59.64,55.89,52.13,0.0,138,227,0.2,18.8,42.73,1.08,2.09,2026-02-03 23:40:47,
6666,羅麗芬-KY,43.86,38.28,40.08,K<D,39.81,-0.21,-0.18,-0.03,DIF<MACD,46.52,44.92,43.32,31.06,11,14,1.22,20.95,18.57,2.0,4.52,2026-02-03 23:40:48,
6668,中揚光,36.84,21.71,31.33,K<D,37.59,-0.21,0.07,-0.28,DIF<MACD,41.48,38.56,35.64,37.95,251,348,0.48,40.01,,,,2026-02-03 23:40:49,
6669,緯穎,3757.18,27.32,32.25,黃金交叉,41.11,-168.26,-164.39,-3.87,DIF<MACD,4510.04,3880.5,3250.96,39.11,1259,1381,0.75,6922.57,16.15,74.0,1.99,2026-02-03 23:40:50,
6670,復盛應用,269.02,25.33,23.3,黃金交叉,40.89,2.7,4.34,-1.65,DIF<MACD,285.58,272.6,259.62,34.42,264,320,0.73,377.04,11.44,19.65,7.26,2026-02-03 23:40:52,
6671,三能-KY,36.04,31.59,33.18,黃金交叉,48.81,0.3,0.37,-0.07,DIF<MACD,39.05,37.31,35.56,45.73,10,11,0.46,22.54,14.16,2.6,7.01,2026-02-03 23:40:53,
6672,騰輝電子-KY,85.69,17.21,19.59,K<D,27.33,-0.48,1.12,-1.6,DIF<MACD,105.64,95.32,84.99,17.53,747,1129,0.66,62.51,19.1,3.35,3.83,2026-02-03 23:40:54,
6674,鋐寶科技,20.31,15.32,20.51,K<D,25.88,-0.08,0.05,-0.13,DIF<MACD,22.04,20.62,19.19,28.33,26,45,0.19,13.77,,,,2026-02-03 23:40:55,
6689,伊雲谷,60.07,23.87,32.01,K<D,42.29,-0.34,-0.29,-0.05,DIF<MACD,63.12,60.94,58.77,24.4,278,255,0.99,40.34,35.84,2.0,3.36,2026-02-03 23:40:56,
6691,洋基工程,586.86,45.74,39.95,黃金交叉,43.25,9.59,12.18,-2.59,DIF<MACD,622.55,597.0,571.45,66.67,472,761,0.47,728.41,27.29,16.0,2.65,2026-02-03 23:40:58,
6695,芯鼎,41.05,20.43,28.57,K<D,38.84,-0.53,-0.3,-0.23,DIF<MACD,45.69,43.75,41.81,6.38,191,320,0.87,40.27,,,,2026-02-03 23:40:59,
6698,旭暉應材,33.4,19.35,36.45,K<D,49.65,0.78,1.13,-0.35,DIF<MACD,37.6,34.72,31.84,39.17,137,254,0.84,22.34,,,,2026-02-03 23:41:00,
6706,惠特,110.12,18.22,25.24,K<D,47.7,-1.19,0.34,-1.53,DIF<MACD,132.07,118.25,104.43,9.13,5035,7294,0.34,85.64,18.14,,,2026-02-03 23:41:01,
6715,嘉基,136.45,82.42,79.63,K>D,85.8,7.75,4.86,2.9,DIF>MACD,132.74,110.75,88.76,100.0,426,541,0.66,92.79,72.8,3.92,2.79,2026-02-03 23:41:02,
6719,力智,200.13,53.94,67.2,K<D,66.42,3.81,2.04,1.78,DIF>MACD,214.96,192.78,170.59,71.54,453,955,0.35,216.21,50.37,1.7,0.83,2026-02-03 23:41:03,
6722,輝創,44.13,54.5,39.64,K>D,8.62,-3.76,-3.76,0.0,黃金交叉,59.87,47.83,35.8,39.58,227,234,0.62,38.32,18.53,1.5,3.46,2026-02-03 23:41:05,
6742,澤米,42.17,14.15,25.88,K<D,37.47,-0.41,0.01,-0.42,DIF<MACD,48.84,45.83,42.82,8.21,154,813,0.49,30.31,,0.3,0.7,2026-02-03 23:41:06,
6743,安普新,27.1,30.6,36.97,K<D,42.29,-0.09,-0.07,-0.02,DIF<MACD,28.62,27.52,26.42,22.93,111,181,0.83,39.6,111.88,1.5,5.59,2026-02-03 23:41:07,
6753,龍德造船,138.29,30.44,41.13,K<D,54.03,3.37,4.61,-1.24,DIF<MACD,161.46,143.3,125.14,38.32,1954,4031,0.17,164.72,30.81,1.25,0.89,2026-02-03 23:41:08,
6754,匯僑設計,42.84,25.38,18.87,K>D,0.0,-0.84,-0.58,-0.26,DIF<MACD,49.05,46.22,43.38,2.78,13,19,0.56,28.97,11.96,4.0,9.11,2026-02-03 23:41:09,
6756,威鋒電子,76.7,28.2,35.74,K<D,38.38,-0.67,0.11,-0.78,DIF<MACD,87.03,82.0,76.96,14.43,105,222,0.1,54.44,74.19,1.8,2.31,2026-02-03 23:41:10,
6757,台灣虎航,65.06,13.13,24.63,K<D,39.08,-0.04,0.4,-0.44,DIF<MACD,71.45,67.71,63.97,2.58,2208,1418,1.69,295.02,13.05,6.05,9.42,2026-02-03 23:41:11,
6768,志強-KY,103.67,19.25,25.44,K<D,28.82,-1.93,-1.58,-0.35,DIF<MACD,110.55,105.42,100.3,6.22,231,448,0.14,203.1,13.5,6.18,6.09,2026-02-03 23:41:12,
6770,力積電,60.88,49.62,65.92,K<D,62.89,5.63,6.01,-0.39,DIF<MACD,72.06,58.12,44.18,58.03,307664,407213,1.25,2527.61,,,,2026-02-03 23:41:13,
6771,平和環保-創,43.83,24.92,35.94,K<D,26.39,-0.32,-0.31,-0.01,DIF<MACD,46.67,44.83,42.98,21.11,6,20,0.58,13.75,11.51,3.5,7.94,2026-02-03 23:41:15,
6776,展碁國際,60.2,36.64,44.95,K<D,53.3,1.83,2.04,-0.21,DIF<MACD,62.42,59.05,55.67,54.72,2373,3691,0.53,54.58,14.5,2.97,4.98,2026-02-03 23:41:16,
6781,AES-KY,1139.47,32.81,35.51,K<D,40.93,-36.67,-33.58,-3.09,DIF<MACD,1306.4,1202.5,1098.6,28.87,1523,1456,1.13,990.86,31.24,12.5,1.08,2026-02-03 23:41:17,
6782,視陽,170.85,29.93,21.21,黃金交叉,32.36,-1.34,-0.69,-0.65,DIF<MACD,182.74,175.72,168.71,23.56,217,201,1.49,108.99,14.44,5.1,2.95,2026-02-03 23:41:18,
6789,采鈺,290.75,60.5,60.43,K<D,62.3,4.41,3.86,0.55,DIF>MACD,294.34,277.3,260.26,79.39,1575,2054,0.82,904.5,62.56,3.0,1.06,2026-02-03 23:41:19,
6790,永豐實,36.84,39.51,49.3,K<D,24.91,-0.06,-0.04,-0.02,DIF<MACD,38.57,38.21,37.86,7.08,148,113,0.99,101.38,13.41,2.55,6.72,2026-02-03 23:41:20,
6792,詠業,54.12,17.14,28.24,K<D,43.82,1.17,1.45,-0.28,DIF<MACD,61.19,55.46,49.72,43.01,34,58,0.46,26.02,21.02,2.5,4.5,2026-02-03 23:41:21,
6794,向榮生技,87.44,57.88,58.86,K<D,49.26,1.22,1.56,-0.33,DIF<MACD,90.94,88.08,85.23,60.07,83,67,1.58,56.64,,,,2026-02-03 23:41:23,
6796,晉弘,85.6,42.29,35.73,K>D,33.06,-1.54,-1.59,0.05,DIF>MACD,92.94,89.46,85.98,35.88,58,154,0.52,35.45,326.3,0.49,0.56,2026-02-03 23:41:24,
6799,來頡,81.71,23.5,43.41,K<D,40.29,0.59,1.2,-0.6,DIF<MACD,90.94,86.39,81.83,14.61,130,255,0.66,35.61,28.33,1.99,2.39,2026-02-03 23:41:25,
6805,富世達,1542.65,75.69,78.48,K>D,68.05,1.13,-20.49,21.62,DIF>MACD,1526.51,1373.5,1220.49,100.0,3769,2448,1.91,1052.3,59.06,8.0,0.52,2026-02-03 23:41:26,
6806,森崴能源,46.83,22.67,33.06,K<D,57.92,2.03,2.47,-0.44,DIF<MACD,58.02,47.01,36.01,40.62,1137,1617,1.09,129.22,6.6,1.23,2.61,2026-02-03 23:41:27,
6807,峰源-KY,46.52,10.27,21.82,K<D,44.12,-0.07,-0.03,-0.04,DIF<MACD,46.37,45.69,45.01,22.99,16,10,2.04,24.54,6.99,4.5,9.9,2026-02-03 23:41:28,
6830,汎銓,192.09,54.44,36.27,K>D,52.2,1.91,2.1,-0.19,DIF<MACD,190.28,181.82,173.37,88.42,3617,1491,2.02,97.61,38.55,1.0,0.53,2026-02-03 23:41:29,
6831,邁科,233.76,19.82,30.3,K<D,45.3,-4.81,-1.84,-2.97,DIF<MACD,276.39,249.2,222.01,32.03,398,577,0.73,159.8,64.31,1.25,0.53,2026-02-03 23:41:30,
6834,天二科技,29.62,15.23,17.34,K<D,41.28,0.41,1.05,-0.64,DIF<MACD,37.51,32.61,27.71,31.6,361,556,0.89,26.59,100.17,0.5,1.66,2026-02-03 23:41:32,
6835,圓裕,39.02,34.82,23.3,K>D,51.57,-0.14,-0.07,-0.08,DIF<MACD,40.33,38.94,37.56,54.63,120,112,1.33,25.83,16.11,2.0,5.09,2026-02-03 23:41:33,
6838,台新藥,27.55,12.6,30.86,K<D,51.66,0.32,0.58,-0.26,DIF<MACD,31.76,28.74,25.73,28.47,310,286,1.2,41.37,,,,2026-02-03 23:41:34,
6854,錼創科技-KY創,118.33,52.01,48.02,K>D,34.22,-2.73,-3.0,0.27,DIF>MACD,135.97,122.72,109.48,47.96,336,530,0.3,140.48,363.64,,,2026-02-03 23:41:35,
6861,睿生光電,62.97,18.5,16.58,K<D,27.9,0.31,1.09,-0.78,DIF<MACD,69.18,65.61,62.03,4.36,101,117,1.16,26.0,18.12,1.8,2.88,2026-02-03 23:41:36,
6862,三集瑞-KY,188.47,41.16,53.05,K<D,57.49,6.7,6.81,-0.11,DIF<MACD,207.59,184.47,161.36,67.49,528,844,0.85,94.75,21.29,6.0,3.17,2026-02-03 23:41:38,
6863,永道-KY,105.83,11.99,10.66,K<D,14.54,-2.57,-0.97,-1.6,DIF<MACD,130.64,117.45,104.26,0.0,142,131,0.67,79.01,17.07,5.5,5.21,2026-02-03 23:41:39,
6869,雲豹能源,106.59,34.42,50.41,K<D,62.46,4.11,4.22,-0.11,DIF<MACD,124.12,104.69,85.25,64.71,724,1368,0.49,142.75,11.77,5.01,4.68,2026-02-03 23:41:40,
6873,泓德能源,117.04,40.19,43.05,K<D,60.75,4.09,3.76,0.32,DIF>MACD,129.99,111.48,92.96,74.03,985,916,0.74,167.39,19.52,4.61,3.89,2026-02-03 23:41:41,
6885,全福生技,27.73,19.94,20.95,黃金交叉,34.89,-0.56,-0.43,-0.13,DIF<MACD,29.46,27.93,26.4,28.33,241,409,0.43,35.97,,,,2026-02-03 23:41:42,
6887,寶綠特-KY,60.14,33.48,42.63,K<D,27.66,-0.3,-0.18,-0.12,DIF<MACD,64.26,60.9,57.55,28.13,22,12,1.28,43.88,7.9,3.96,6.69,2026-02-03 23:41:44,
6890,來億-KY,210.36,8.87,9.61,K<D,19.76,-7.3,-5.08,-2.22,DIF<MACD,260.71,240.05,219.39,0.0,1375,958,1.33,536.21,15.32,9.0,4.19,2026-02-03 23:41:45,
6901,鑽石投資,16.76,13.79,30.88,K<D,31.9,0.04,0.21,-0.17,DIF<MACD,18.69,17.41,16.12,19.66,347,699,0.55,139.72,,,,2026-02-03 23:41:46,
6902,GOGOLOOK,79.04,70.45,82.07,K<D,76.74,0.82,0.59,0.23,DIF>MACD,81.64,77.24,72.83,66.71,38,36,1.18,27.97,659.17,,,2026-02-03 23:41:48,
6906,現觀科,79.74,27.27,31.7,K<D,50.46,-0.93,-1.13,0.2,DIF>MACD,84.03,78.2,72.37,44.04,40,27,1.64,25.11,32.19,3.33,4.27,2026-02-03 23:41:49,
6909,創控,42.09,6.41,3.7,K<D,6.43,0.13,1.38,-1.25,DIF<MACD,54.72,47.0,39.28,17.42,275,360,1.1,27.8,42.19,1.0,2.42,2026-02-03 23:41:50,
6914,阜爾運通,138.38,8.71,12.2,K<D,12.87,-1.47,-0.96,-0.51,DIF<MACD,148.04,143.6,139.16,3.51,26,74,0.1,92.05,14.99,6.0,4.32,2026-02-03 23:41:51,
6916,華凌,17.48,10.75,21.26,K<D,43.78,-0.08,0.11,-0.18,DIF<MACD,20.11,18.73,17.35,32.19,35,53,0.28,12.15,,0.28,1.56,2026-02-03 23:41:52,
6918,愛派司,84.71,64.4,51.29,K>D,64.06,-0.33,-1.05,0.72,DIF>MACD,86.82,82.71,78.6,83.0,88,106,1.18,29.27,15.97,4.0,4.66,2026-02-03 23:41:54,
6919,康霈*,167.92,62.15,50.73,K>D,61.32,3.0,2.5,0.5,DIF>MACD,177.79,158.95,140.11,78.66,5021,6710,0.41,2601.24,70.97,,,2026-02-03 23:41:55,
6923,中台,95.16,19.23,14.84,K>D,12.06,-1.54,-0.84,-0.7,DIF<MACD,107.09,99.88,92.67,16.77,397,345,1.62,86.36,32.78,4.02,4.26,2026-02-03 23:41:56,
6924,榮惠-KY創,58.73,10.73,8.85,K<D,0.0,-1.77,-0.13,-1.64,DIF<MACD,81.39,69.94,58.49,0.0,35,15,2.68,12.43,14.06,5.5,9.23,2026-02-03 23:41:57,
6928,攸泰科技,49.41,11.08,20.02,K<D,43.33,-0.21,0.47,-0.68,DIF<MACD,58.3,53.36,48.42,18.84,186,190,0.98,43.43,,0.5,0.99,2026-02-03 23:41:59,
